"ID","Gene.title","Gene.symbol","Gene.ID","UniGene.title","UniGene.symbol","UniGene.ID","Nucleotide.Title","GI","GenBank.Accession","Platform_CLONEID","Platform_ORF","Platform_SPOTID","Chromosome.location","Chromosome.annotation","GO.Function","GO.Process","GO.Component","GO.Function.ID","GO.Process.ID","GO.Component.ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"38116_at","KIAA0101","KIAA0101","9768","","","","Homo sapiens KIAA0101 mRNA",285938,"D14657",NA,NA,"","15q22.31","Chromosome 15, NC_000015.10 (64364994..64387687, complement)","chromatin binding///protein binding","DNA replication///cellular response to DNA damage stimulus///centrosome organization///regulation of cell cycle///response to UV///translesion synthesis///translesion synthesis","cytoplasm///nucleoplasm///nucleus///perinuclear region of cytoplasm","GO:0003682///GO:0005515","GO:0006260///GO:0006974///GO:0051297///GO:0051726///GO:0009411///GO:0019985///GO:0019985","GO:0005737///GO:0005654///GO:0005634///GO:0048471",2.47200492317104,4.81703562674758,5.85523963033205,0.000258558850918691,0.012235735013609,0.829978712728476
"31945_s_at","SH2 domain containing 1A","SH2D1A","4068","","","","Homo sapiens SH2 domain protein 1A isoform B (SH2D1A) mRNA, complete cds",3928893,"AF100539",NA,NA,"","Xq25","Chromosome X, NC_000023.11 (124346282..124373160)","SH3/SH2 adaptor activity///protein binding","adaptive immune response///cell-cell signaling///cellular defense response///humoral immune response///innate immune response///positive regulation of natural killer cell mediated cytotoxicity///positive regulation of signal transduction///regulation of immune response","cytoplasm///cytosol","GO:0005070///GO:0005515","GO:0002250///GO:0007267///GO:0006968///GO:0006959///GO:0045087///GO:0045954///GO:0009967///GO:0050776","GO:0005737///GO:0005829",2.76388001421932,3.2288064594061,5.85521351441003,0.000258567148932417,0.012235735013609,0.829946236832488
"40953_at","calponin 3","CNN3","1266","","","","acidic calponin [human, kidney, mRNA, 1607 nt]",1245966,"S80562",NA,NA,"","1p22-p21","Chromosome 1, NC_000001.11 (94896949..94927223, complement)","actin binding///cadherin binding involved in cell-cell adhesion///calmodulin binding///microtubule binding","actomyosin structure organization///cell-cell adhesion///epithelial cell differentiation///negative regulation of ATPase activity","actin cytoskeleton///cell-cell adherens junction///cytoplasm///dendritic spine///focal adhesion///neuronal cell body///postsynaptic density","GO:0003779///GO:0098641///GO:0005516///GO:0008017","GO:0031032///GO:0098609///GO:0030855///GO:0032780","GO:0015629///GO:0005913///GO:0005737///GO:0043197///GO:0005925///GO:0043025///GO:0014069",2.9973766867227,3.05662080961057,5.85108043190816,0.000259884043786382,0.012235735013609,0.824805351093831
"1365_at","interleukin 2 receptor subunit beta","IL2RB","3560","","","","Human interleukin 2 receptor beta chain (p70-75) mRNA, complete cds",186322,"M26062",NA,NA,"","22q13.1","Chromosome 22, NC_000022.11 (37125838..37149922, complement)","Ras guanyl-nucleotide exchange factor activity///interleukin-2 binding///interleukin-2 receptor activity///contributes_to interleukin-2 receptor activity///protein binding","MAPK cascade///cytokine-mediated signaling pathway///interleukin-2-mediated signaling pathway///natural killer cell activation///negative regulation of apoptotic process///positive regulation of GTPase activity///protein complex assembly///signal transduction///viral process","external side of plasma membrane///integral component of plasma membrane///intracellular///membrane///plasma membrane","GO:0005088///GO:0019976///GO:0004911///contributes_to GO:0004911///GO:0005515","GO:0000165///GO:0019221///GO:0038110///GO:0030101///GO:0043066///GO:0043547///GO:0006461///GO:0007165///GO:0016032","GO:0009897///GO:0005887///GO:0005622///GO:0016020///GO:0005886",2.47819914476546,5.31863802442508,5.8456270641056,0.000261632789645169,0.012235735013609,0.818018352151039
"1229_at","myotubularin related protein 11","MTMR11","10903","","","","Human cisplatin resistance associated alpha protein (hCRA alpha) mRNA, complete cds",1688306,"U78556",NA,NA,"","1q21.2","Chromosome 1, NC_000001.11 (149928651..149936898, complement)","","","extracellular exosome","","","GO:0070062",3.44669594090139,5.00222806287771,5.84549553556839,0.000261675125043518,0.012235735013609,0.817854603366996
"32700_at","guanylate binding protein 2","GBP2","2634","","","","Human guanylate binding protein isoform II (GBP-2) mRNA, complete cds",829176,"M55543",NA,NA,"","1p22.2","Chromosome 1, NC_000001.11 (89106132..89126159, complement)","GTP binding///GTPase activity///protein binding","immune response///interferon-gamma-mediated signaling pathway///type I interferon signaling pathway","Golgi membrane///cytosol///perinuclear region of cytoplasm","GO:0005525///GO:0003924///GO:0005515","GO:0006955///GO:0060333///GO:0060337","GO:0000139///GO:0005829///GO:0048471",3.03147477179731,8.81887269552754,5.83638463127008,0.000264625889801658,0.0122377357463221,0.806505548542589
"41571_at","REL proto-oncogene, NF-kB subunit","REL","5966","","","","",NA,"",NA,NA,"","2p13-p12","Chromosome 2, NC_000002.12 (60881495..60928171)","RNA polymerase II distal enhancer sequence-specific DNA binding///chromatin binding///protein binding///transcription factor activity, sequence-specific DNA binding///transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific binding","I-kappaB kinase/NF-kappaB signaling///NIK/NF-kappaB signaling///inflammatory response///innate immune response///negative regulation of gene expression///negative regulation of interferon-beta production///negative regulation of neuron death///negative regulation of transcription from RNA polymerase II promoter///positive regulation of I-kappaB kinase/NF-kappaB signaling///positive regulation of transcription from RNA polymerase II promoter///response to cytokine///transcription from RNA polymerase II promoter","I-kappaB/NF-kappaB complex///cytosol///cytosol///nucleoplasm///nucleus///transcription factor complex","GO:0000980///GO:0003682///GO:0005515///GO:0003700///GO:0001205","GO:0007249///GO:0038061///GO:0006954///GO:0045087///GO:0010629///GO:0032688///GO:1901215///GO:0000122///GO:0043123///GO:0045944///GO:0034097///GO:0006366","GO:0033256///GO:0005829///GO:0005829///GO:0005654///GO:0005634///GO:0005667",2.35392518451035,6.84828928764261,5.82091158011127,0.000269720448592079,0.0122801740196407,0.787203090178565
"39873_at","cyclin dependent kinase 17","CDK17","5128","","","","H.sapiens mRNA PCTAIRE-2 for serine/threonine protein kinase",36616,"X66360",NA,NA,"","12q23.1","Chromosome 12, NC_000012.12 (96278261..96400588, complement)","ATP binding///cyclin-dependent protein serine/threonine kinase activity///protein binding///protein kinase activity","protein phosphorylation///regulation of cell cycle","","GO:0005524///GO:0004693///GO:0005515///GO:0004672","GO:0006468///GO:0051726","",1.66675776968208,7.64658785330808,5.8051370703644,0.00027502428669797,0.0124328278654743,0.767487783177418
"38637_at","lysyl oxidase","LOX","4015","","","","Human lysyl oxidase (LOX) gene, exon 7",292923,"L16895",NA,NA,"","5q23.2","Chromosome 5, NC_000005.10 (122063195..122078501, complement)","copper ion binding///protein binding///protein-lysine 6-oxidase activity","aorta development///cellular protein modification process///collagen fibril organization///elastic fiber assembly///extracellular matrix organization///heart development///lung development///oxidation-reduction process///response to drug///response to steroid hormone///wound healing","collagen trimer///extracellular region///extracellular space///nucleus///proteinaceous extracellular matrix","GO:0005507///GO:0005515///GO:0004720","GO:0035904///GO:0006464///GO:0030199///GO:0048251///GO:0030198///GO:0007507///GO:0030324///GO:0055114///GO:0042493///GO:0048545///GO:0042060","GO:0005581///GO:0005576///GO:0005615///GO:0005634///GO:0005578",1.49520861172155,5.13842888310555,5.78943771914757,0.000280415665676254,0.0125080751006025,0.747829493971782
"AFFX-HSAC07/X00351_M_st","actin beta","ACTB","60","","","","",NA,"",NA,NA,"--Control","7p22","Chromosome 7, NC_000007.14 (5527148..5530601, complement)","ATP binding///contributes_to RNA polymerase II core promoter proximal region sequence-specific DNA binding///contributes_to RNA polymerase II distal enhancer sequence-specific DNA binding///Tat protein binding///identical protein binding///kinesin binding///nitric-oxide synthase binding///contributes_to nucleosomal DNA binding///protein binding///structural constituent of cytoskeleton","ATP-dependent chromatin remodeling///Fc-gamma receptor signaling pathway involved in phagocytosis///cell junction assembly///cytoskeleton organization///ephrin receptor signaling pathway///movement of cell or subcellular component///platelet aggregation///positive regulation of gene expression, epigenetic///retina homeostasis///substantia nigra development///vascular endothelial growth factor receptor signaling pathway","MLL5-L complex///NuA4 histone acetyltransferase complex///blood microparticle///cytoplasm///cytoplasmic ribonucleoprotein granule///cytoskeleton///cytoskeleton///cytosol///dense body///extracellular exosome///extracellular space///focal adhesion///intracellular ribonucleoprotein complex///membrane///nuclear chromatin///nucleoplasm///plasma membrane///plasma membrane///protein complex","GO:0005524///contributes_to GO:0000978///contributes_to GO:0000980///GO:0030957///GO:0042802///GO:0019894///GO:0050998///contributes_to GO:0031492///GO:0005515///GO:0005200","GO:0043044///GO:0038096///GO:0034329///GO:0007010///GO:0048013///GO:0006928///GO:0070527///GO:0045815///GO:0001895///GO:0021762///GO:0048010","GO:0070688///GO:0035267///GO:0072562///GO:0005737///GO:0036464///GO:0005856///GO:0005856///GO:0005829///GO:0097433///GO:0070062///GO:0005615///GO:0005925///GO:0030529///GO:0016020///GO:0000790///GO:0005654///GO:0005886///GO:0005886///GO:0043234",2.03336712824124,7.38622284414703,5.78669363726032,0.000281369768599691,0.0125080751006025,0.74438964674439
"39039_s_at","ubiquitin conjugating enzyme E2 J1","UBE2J1","51465","","","","Pt2.1_16_A04.r tumor2 Homo sapiens cDNA 3-, mRNA sequence",4489860,"AI557497",NA,NA,"","6q15","Chromosome 6, NC_000006.12 (89326625..89352917, complement)","ATP binding///ubiquitin conjugating enzyme activity///ubiquitin protein ligase activity///ubiquitin protein ligase binding","ER-associated ubiquitin-dependent protein catabolic process///negative regulation of retrograde protein transport, ER to cytosol///protein N-linked glycosylation via asparagine///protein ubiquitination///regulation of tumor necrosis factor biosynthetic process///spermatid development","cytoplasm///endoplasmic reticulum membrane///integral component of membrane","GO:0005524///GO:0061631///GO:0061630///GO:0031625","GO:0030433///GO:1904153///GO:0018279///GO:0016567///GO:0042534///GO:0007286","GO:0005737///GO:0005789///GO:0016021",1.61791490551003,9.53873288283755,5.77749182335202,0.00028459504613213,0.0126066142827239,0.732846476033213
"35459_at","regulator of G-protein signaling 13","RGS13","6003","","","","Homo sapiens regulator of G protein signaling (RGS13) mRNA, complete cds",2598184,"AF030107",NA,NA,"","1q31.2","Chromosome 1, NC_000001.11 (192636138..192660311)","GTPase activator activity","G-protein coupled receptor signaling pathway///negative regulation of G-protein coupled receptor protein signaling pathway///positive regulation of GTPase activity","cytoplasm///cytosol///nucleus///plasma membrane","GO:0005096","GO:0007186///GO:0045744///GO:0043547","GO:0005737///GO:0005829///GO:0005634///GO:0005886",4.9065157447675,4.36902551050908,5.74645351342685,0.000295774067099811,0.0127805548556564,0.693817058408095
"38805_at","TGFB induced factor homeobox 1","TGIF1","7050","","","","H.sapiens mRNA for TGIF protein",1150425,"X89750",NA,NA,"","18p11.3","Chromosome 18, NC_000018.10 (3411927..3458412)","RNA polymerase II core promoter proximal region sequence-specific DNA binding///co-SMAD binding///protein binding///transcription corepressor activity///transcription factor activity, sequence-specific DNA binding///transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding///transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding","cellular response to growth factor stimulus///multicellular organism development///negative regulation of transcription from RNA polymerase II promoter///negative regulation of transcription from RNA polymerase II promoter///negative regulation of transcription from RNA polymerase II promoter///response to drug///transcription, DNA-templated","nucleoplasm","GO:0000978///GO:0070410///GO:0005515///GO:0003714///GO:0003700///GO:0001078///GO:0001078","GO:0071363///GO:0007275///GO:0000122///GO:0000122///GO:0000122///GO:0042493///GO:0006351","GO:0005654",1.66450586412435,9.99594608705629,5.74468247359791,0.000296426180506548,0.0127805548556564,0.691585690342242
"224_at","Kruppel like factor 10","KLF10","7071","","","","EGR alpha=early growth response gene alpha [human, prostate, mRNA, 3228 nt]",1478351,"S81439",NA,NA,"","8q22.2","Chromosome 8, NC_000008.11 (102648777..102655902, complement)","core promoter sequence-specific DNA binding///metal ion binding///protein binding///transcription factor activity, sequence-specific DNA binding","bone mineralization///cell proliferation///cell-cell signaling///cellular response to peptide///cellular response to starvation///circadian rhythm///negative regulation of cell proliferation///negative regulation of transcription from RNA polymerase II promoter///negative regulation of transcription, DNA-templated///positive regulation of osteoclast differentiation///regulation of circadian rhythm///skeletal system development///somatic stem cell population maintenance///transcription, DNA-templated///transforming growth factor beta receptor signaling pathway","nucleus","GO:0001046///GO:0046872///GO:0005515///GO:0003700","GO:0030282///GO:0008283///GO:0007267///GO:1901653///GO:0009267///GO:0007623///GO:0008285///GO:0000122///GO:0045892///GO:0045672///GO:0042752///GO:0001501///GO:0035019///GO:0006351///GO:0007179","GO:0005634",1.80492181579188,8.95014384512359,5.74170541312188,0.000297525886547119,0.0127805548556564,0.687833772159784
"1084_at","ABL proto-oncogene 2, non-receptor tyrosine kinase","ABL2","27","","","","Human tyrosine kinase arg gene mRNA",178992,"M35296",NA,NA,"","1q25.2","Chromosome 1, NC_000001.11 (179099327..179229693, complement)","ATP binding///actin filament binding///actin monomer binding///magnesium ion binding///manganese ion binding///non-membrane spanning protein tyrosine kinase activity///protein binding///protein kinase activity///protein tyrosine kinase activity///protein tyrosine kinase activity///NOT receptor binding","actin cytoskeleton organization///cell adhesion///cell migration///cellular protein modification process///cellular response to retinoic acid///innate immune response///peptidyl-tyrosine autophosphorylation///peptidyl-tyrosine phosphorylation///positive regulation of cytosolic calcium ion concentration///positive regulation of neuron projection development///positive regulation of oxidoreductase activity///positive regulation of phospholipase C activity///regulation of actin cytoskeleton reorganization///regulation of autophagy///regulation of cell adhesion///regulation of cell motility///regulation of cell proliferation///regulation of endocytosis///signal transduction///transmembrane receptor protein tyrosine kinase signaling pathway","actin cytoskeleton///cytosol///extrinsic component of cytoplasmic side of plasma membrane","GO:0005524///GO:0051015///GO:0003785///GO:0000287///GO:0030145///GO:0004715///GO:0005515///GO:0004672///GO:0004713///GO:0004713///NOT GO:0005102","GO:0030036///GO:0007155///GO:0016477///GO:0006464///GO:0071300///GO:0045087///GO:0038083///GO:0018108///GO:0007204///GO:0010976///GO:0051353///GO:0010863///GO:2000249///GO:0010506///GO:0030155///GO:2000145///GO:0042127///GO:0030100///GO:0007165///GO:0007169","GO:0015629///GO:0005829///GO:0031234",3.3489313992981,5.94541519578651,5.74083042287258,0.000297849944743201,0.0127805548556564,0.68673078986095
"35570_at","solute carrier organic anion transporter family member 1B1","SLCO1B1","10599","","","","Homo sapiens mRNA for organic anion transporter OATP-C, complete cds",5006264,"AB026257",NA,NA,"","12p","Chromosome 12, NC_000012.12 (21131194..21239796)","bile acid transmembrane transporter activity///bile acid transmembrane transporter activity///sodium-independent organic anion transmembrane transporter activity///thyroid hormone transmembrane transporter activity","bile acid and bile salt transport///bile acid metabolic process///organic anion transport///sodium-independent organic anion transport///sodium-independent organic anion transport///thyroid hormone transport","basolateral plasma membrane///integral component of plasma membrane///membrane///plasma membrane","GO:0015125///GO:0015125///GO:0015347///GO:0015349","GO:0015721///GO:0008206///GO:0015711///GO:0043252///GO:0043252///GO:0070327","GO:0016323///GO:0005887///GO:0016020///GO:0005886",3.4360955123907,2.91615413980878,5.73788759768301,0.000298942657054667,0.0127805548556564,0.683020323237463
"38238_at","solute carrier family 2 member 2","SLC2A2","6514","","","","Human liver glucose transporter-like protein (GLUT2), complete cds",187133,"J03810",NA,NA,"","3q26.2","Chromosome 3, NC_000003.12 (170996341..171026979, complement)","D-glucose transmembrane transporter activity///dehydroascorbic acid transporter activity///glucose transmembrane transporter activity///hexose transmembrane transporter activity///insulin receptor binding","carbohydrate metabolic process///carbohydrate utilization///dehydroascorbic acid transport///fructose transport///glucose transmembrane transport///glucose transport///hexose transport///regulation of insulin secretion///response to glucose///response to peptide hormone","apical plasma membrane///basolateral plasma membrane///brush border membrane///cell-cell junction///cytosol///endosome///integral component of plasma membrane///membrane///plasma membrane","GO:0055056///GO:0033300///GO:0005355///GO:0015149///GO:0005158","GO:0005975///GO:0009758///GO:0070837///GO:0015755///GO:1904659///GO:0015758///GO:0008645///GO:0050796///GO:0009749///GO:0043434","GO:0016324///GO:0016323///GO:0031526///GO:0005911///GO:0005829///GO:0005768///GO:0005887///GO:0016020///GO:0005886",2.62500313386916,2.59511462821396,5.7332877349701,0.00030065938947564,0.0127805548556564,0.677217972538816
"34950_at","zinc finger protein 423","ZNF423","23090","","","","Homo sapiens mRNA for KIAA0760 protein, partial cds",20521643,"AB018303",NA,NA,"","16q12","Chromosome 16, NC_000016.10 (49487531..49857919, complement)","DNA binding///metal ion binding///protein binding","Notch signaling pathway///cell differentiation///negative regulation of transcription, DNA-templated///nervous system development///positive regulation of BMP signaling pathway///positive regulation of transcription, DNA-templated///transcription, DNA-templated","nucleus","GO:0003677///GO:0046872///GO:0005515","GO:0007219///GO:0030154///GO:0045892///GO:0007399///GO:0030513///GO:0045893///GO:0006351","GO:0005634",2.52989258178949,1.26196036460816,5.72873282677981,0.00030236990888891,0.0127928087479009,0.671469196262789
"39175_at","phosphofructokinase, platelet","PFKP","5214","","","","Homo sapiens mRNA for platelet-type phosphofructokinase, complete cds",464186,"D25328",NA,NA,"","10p15.3-p15.2","Chromosome 10, NC_000010.11 (3067475..3136805)","6-phosphofructokinase activity///6-phosphofructokinase activity///6-phosphofructokinase activity///ATP binding///cadherin binding involved in cell-cell adhesion///metal ion binding///protein complex binding","canonical glycolysis///cell-cell adhesion///fructose 6-phosphate metabolic process///mitophagy in response to mitochondrial depolarization","cell-cell adherens junction///cytoplasm///cytosol///extracellular exosome///extracellular matrix///membrane///nucleus","GO:0003872///GO:0003872///GO:0003872///GO:0005524///GO:0098641///GO:0046872///GO:0032403","GO:0061621///GO:0098609///GO:0006002///GO:0098779","GO:0005913///GO:0005737///GO:0005829///GO:0070062///GO:0031012///GO:0016020///GO:0005634",2.079009693317,8.74522222776378,5.72678652341042,0.000303104033553653,0.0127928087479009,0.669011804749477
"41048_at","phorbol-12-myristate-13-acetate-induced protein 1","PMAIP1","5366","","","","Homo sapiens mRNA for ATL-derived PMA-responsive peptide, complete cds",219475,"D90070",NA,NA,"","18q21.32","Chromosome 18, NC_000018.10 (59899960..59904306)","protein binding","T cell homeostasis///activation of cysteine-type endopeptidase activity involved in apoptotic process///apoptotic process///cellular response to glucose starvation///cellular response to hypoxia///defense response to virus///intrinsic apoptotic signaling pathway///intrinsic apoptotic signaling pathway by p53 class mediator///intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator///intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress///negative regulation of fibroblast proliferation///negative regulation of mitochondrial membrane potential///positive regulation of DNA damage response, signal transduction by p53 class mediator///positive regulation of apoptotic process///positive regulation of apoptotic process///positive regulation of cysteine-type endopeptidase activity involved in apoptotic process///positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway///positive regulation of extrinsic apoptotic signaling pathway via death domain receptors///positive regulation of glucose metabolic process///positive regulation of intrinsic apoptotic signaling pathway///positive regulation of intrinsic apoptotic signaling pathway///positive regulation of neuron apoptotic process///positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway///positive regulation of protein oligomerization///positive regulation of release of cytochrome c from mitochondria///positive regulation of release of cytochrome c from mitochondria///proteasomal protein catabolic process///protein insertion into mitochondrial membrane involved in apoptotic signaling pathway///reactive oxygen species metabolic process///regulation of apoptotic process///regulation of mitochondrial membrane permeability///release of cytochrome c from mitochondria///response to UV///response to X-ray///response to dsRNA","cytosol///cytosol///mitochondrial outer membrane///mitochondrion///nucleus","GO:0005515","GO:0043029///GO:0006919///GO:0006915///GO:0042149///GO:0071456///GO:0051607///GO:0097193///GO:0072332///GO:0042771///GO:0070059///GO:0048147///GO:0010917///GO:0043517///GO:0043065///GO:0043065///GO:0043280///GO:1902237///GO:1902043///GO:0010907///GO:2001244///GO:2001244///GO:0043525///GO:1900740///GO:0032461///GO:0090200///GO:0090200///GO:0010498///GO:0001844///GO:0072593///GO:0042981///GO:0046902///GO:0001836///GO:0009411///GO:0010165///GO:0043331","GO:0005829///GO:0005829///GO:0005741///GO:0005739///GO:0005634",2.9017858215143,6.41644063581371,5.70838921731202,0.000310139793107844,0.0130083551095898,0.645755336089704
"33796_at","ADP ribosylation factor like GTPase 4A","ARL4A","10124","","","","Human ADP-ribosylation factor-like protein 4 mRNA, complete cds",1763290,"U73960",NA,NA,"","7p21.3","Chromosome 7, NC_000007.14 (12686827..12690934)","GTP binding///protein binding","brown fat cell differentiation///small GTPase mediated signal transduction","cytoplasm///nucleolus///nucleoplasm///nucleus///plasma membrane","GO:0005525///GO:0005515","GO:0050873///GO:0007264","GO:0005737///GO:0005730///GO:0005654///GO:0005634///GO:0005886",1.86957967357801,8.43257333388628,5.70361660261744,0.000311993864206397,0.0130427898529992,0.63971384361653
"39230_at","apolipoprotein B mRNA editing enzyme catalytic subunit 3B","APOBEC3B","9582","","","","",NA,"",NA,NA,"","22q13.1-q13.2","Chromosome 22, NC_000022.11 (38982399..38992779)","deoxycytidine deaminase activity///poly(A) RNA binding///zinc ion binding","defense response to virus///innate immune response///negative regulation of transposition","nucleus","GO:0047844///GO:0044822///GO:0008270","GO:0051607///GO:0045087///GO:0010529","GO:0005634",4.10724019562788,6.41228520762786,5.69796437066463,0.000314205244655931,0.0130621742452551,0.632554438197393
"31891_at","chitinase 3 like 2","CHI3L2","1117","","","","Human chitinase (HUMTCHIT) mRNA, exon 1b form, partial cds",1439567,"U58515",NA,NA,"","1p13.3","Chromosome 1, NC_000001.11 (111227659..111243440)","carbohydrate binding///chitin binding///NOT chitinase activity","carbohydrate metabolic process///NOT chitin catabolic process","extracellular space","GO:0030246///GO:0008061///NOT GO:0004568","GO:0005975///NOT GO:0006032","GO:0005615",2.36592364744846,4.87948671826077,5.69714606040981,0.000314526809549113,0.0130621742452551,0.631517526034409
"37351_at","uridine phosphorylase 1","UPP1","7378","","","","H.sapiens mRNA for uridine phosphorylase",1050524,"X90858",NA,NA,"","7p12.3","Chromosome 7, NC_000007.14 (48088308..48108746)","uridine phosphorylase activity","UMP salvage///cellular response to glucose starvation///nucleobase-containing compound metabolic process///nucleotide catabolic process///pyrimidine nucleoside catabolic process///pyrimidine nucleoside salvage///uridine catabolic process","cytosol","GO:0004850","GO:0044206///GO:0042149///GO:0006139///GO:0009166///GO:0046135///GO:0043097///GO:0006218","GO:0005829",2.16764132795287,9.85034633792859,5.68490266596219,0.000319380944272935,0.0132202767916256,0.615991408609239
"1106_s_at","T-cell receptor alpha constant///T cell receptor alpha joining 17///T cell receptor alpha variable 20///T cell receptor delta variable 2","TRAC///TRAJ17///TRAV20///TRDV2","28755///28738///28663///28517","","","","Human mRNA for T-cell receptor alpha chain (TCR-alpha)",36944,"X02592",NA,NA,"","14q11///14q11///14q11///14q11","Chromosome 14, NC_000014.9 (22547506..22552132)///Chromosome 14, NC_000014.9 (22526844..22526906)///Chromosome 14, NC_000014.9 (22040663..22041153)///Chromosome 14, NC_000014.9 (22422546..22423042)","","T cell costimulation///T cell receptor signaling pathway///regulation of immune response","integral component of membrane///plasma membrane","","GO:0031295///GO:0050852///GO:0050776","GO:0016021///GO:0005886",2.08158675245143,8.03636839317128,5.67327928198317,0.00032406466201031,0.0133134873376532,0.601230634165169
"AFFX-HUMGAPDH/M33197_M_st","glyceraldehyde-3-phosphate dehydrogenase","GAPDH","2597","","","","",NA,"",NA,NA,"--Control","12p13","Chromosome 12, NC_000012.12 (6534405..6538375)","NAD binding///NADP binding///glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity///glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity///glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity///identical protein binding///microtubule binding///peptidyl-cysteine S-nitrosylase activity///protein binding","canonical glycolysis///cellular response to interferon-gamma///gluconeogenesis///microtubule cytoskeleton organization///negative regulation of translation///negative regulation of translation///neuron apoptotic process///peptidyl-cysteine S-trans-nitrosylation///protein stabilization///regulation of macroautophagy","GAIT complex///cytoplasm///cytoplasm///cytosol///cytosol///cytosol///extracellular exosome///extracellular matrix///intracellular membrane-bounded organelle///intracellular ribonucleoprotein complex///lipid particle///membrane///microtubule cytoskeleton///nuclear membrane///nucleus///nucleus///perinuclear region of cytoplasm///plasma membrane///vesicle","GO:0051287///GO:0050661///GO:0004365///GO:0004365///GO:0004365///GO:0042802///GO:0008017///GO:0035605///GO:0005515","GO:0061621///GO:0071346///GO:0006094///GO:0000226///GO:0017148///GO:0017148///GO:0051402///GO:0035606///GO:0050821///GO:0016241","GO:0097452///GO:0005737///GO:0005737///GO:0005829///GO:0005829///GO:0005829///GO:0070062///GO:0031012///GO:0043231///GO:0030529///GO:0005811///GO:0016020///GO:0015630///GO:0031965///GO:0005634///GO:0005634///GO:0048471///GO:0005886///GO:0031982",2.80403116960181,7.35882815651333,5.66889445579236,0.00032585089800672,0.0133134873376532,0.595656960073624
"37279_at","GTP binding protein overexpressed in skeletal muscle","GEM","2669","","","","Human Gem GTPase (gem) mRNA, complete cds",762886,"U10550",NA,NA,"","8q13-q21","Chromosome 8, NC_000008.11 (94249249..94262345, complement)","GDP binding///GTP binding///GTPase activity///calmodulin binding///magnesium ion binding///protein binding","cell surface receptor signaling pathway///chromosome organization///immune response///metaphase plate congression///mitotic nuclear division///signal transduction///small GTPase mediated signal transduction","cytoplasmic side of plasma membrane///midbody///mitotic spindle///nucleus///spindle midzone","GO:0019003///GO:0005525///GO:0003924///GO:0005516///GO:0000287///GO:0005515","GO:0007166///GO:0051276///GO:0006955///GO:0051310///GO:0007067///GO:0007165///GO:0007264","GO:0009898///GO:0030496///GO:0072686///GO:0005634///GO:0051233",6.69404696187616,7.52010307558244,5.63028545074343,0.000342048746904684,0.0137527561454511,0.546454662412336
"32239_at","uncharacterized LOC100506558///matrilin 2","LOC100506558///MATN2","100506558///4147","","","","Homo sapiens matrilin-2 precursor, mRNA, complete cds",11125761,"U69263",NA,NA,"","8q22","Chromosome 8, NC_000008.11 (97950715..97952302)///Chromosome 8, NC_000008.11 (97869021..98036720)","calcium ion binding///molecular_function///protein binding","axon guidance///biological_process///dendrite regeneration///glial cell migration///neuron migration///response to axon injury","basement membrane///extracellular matrix///colocalizes_with extracellular matrix///colocalizes_with extracellular matrix///proteinaceous extracellular matrix","GO:0005509///GO:0003674///GO:0005515","GO:0007411///GO:0008150///GO:0031104///GO:0008347///GO:0001764///GO:0048678","GO:0005604///GO:0031012///colocalizes_with GO:0031012///colocalizes_with GO:0031012///GO:0005578",2.90400552735874,0.667218252556228,5.61497109202362,0.000348714140995775,0.0139762413653068,0.526876024857341
"32445_at","platelet activating factor acetylhydrolase 1b catalytic subunit 2","PAFAH1B2","5049","","","","Homo sapiens mRNA for acetylhydrolase IB beta-subunit, complete cds",2081613,"D63390",NA,NA,"","11q23","Chromosome 11, NC_000011.10 (117144284..117178173)","1-alkyl-2-acetylglycerophosphocholine esterase activity///phospholipase A2 activity///platelet-activating factor acetyltransferase activity///protein heterodimerization activity///protein homodimerization activity","brain development///lipid catabolic process///lipid metabolic process///positive regulation of macroautophagy///spermatogenesis","cytoplasm///cytoplasm///cytosol///extracellular exosome///nucleolus///plasma membrane","GO:0003847///GO:0004623///GO:0047179///GO:0046982///GO:0042803","GO:0007420///GO:0016042///GO:0006629///GO:0016239///GO:0007283","GO:0005737///GO:0005737///GO:0005829///GO:0070062///GO:0005730///GO:0005886",1.67218049794132,6.42867230522968,5.58608456032068,0.00036167383670738,0.0143662518709084,0.489849367636473
